515996,108171,391179,"7",3,"","",204,"F","NNNNNNN",50,0,22,0,0,0,"Kamaraerdei","út","","","",0,0,"",0,0,"Budapest","Budapest","XXII. kerület","XI. kerület",3363,3352,"0","0"
135045,108177,108171,"7",3,"","",97,"F","NNNNNNN",50,0,22,0,0,0,"Kamaraerdei","út","","","",0,0,"",0,0,"Budapest","Budapest","XXII. kerület","XI. kerület",3363,3352,"0","0"
135061,22785,108177,"7",3,"","",108,"F","NNNNNNN",50,0,22,0,0,0,"Kamaraerdei","út","","","",0,0,"",0,0,"Budapest","Budapest","XXII. kerület","XI. kerület",3363,3352,"0","0"
515998,392626,391175,"7",2,"TF","",112,"F","NNNNNNN",50,0,22,0,0,0,"Felsõhatár","utca","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
515999,392629,392627,"7",2,"TF","",56,"F","NNNNNNN",50,0,22,0,0,0,"Felsõhatár","utca","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
516000,392630,392629,"7",2,"TF","",220,"F","NNNNNNN",50,0,22,0,0,0,"Felsõhatár","utca","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
516001,391132,392630,"7",2,"TF","",254,"F","NNNNNNN",50,0,22,0,0,0,"Felsõhatár","utca","","","O",57,77,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
516004,392053,391132,"6",2,"TF","",186,"F","NNNNNNN",50,0,30,0,0,0,"Felsõhatár","utca","","","O",43,55,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
516005,392054,392053,"6",2,"TF","",178,"F","NNNNNNN",50,0,30,0,0,0,"Felsõhatár","utca","","","O",29,41,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
516006,392057,392054,"6",2,"TF","",186,"F","NNNNNNN",50,0,30,0,0,0,"Felsõhatár","utca","","","O",11,27,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
516007,392631,392057,"6",2,"TF","",101,"F","NNNNNNN",50,0,30,0,0,0,"Felsõhatár","utca","","","O",1,9,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
516011,384732,392625,"7",2,"FT","",99,"F","NNNNNNN",50,0,22,0,0,0,"Felsõörsöd","utca","","","",0,0,"",0,0,"Budapest","Budapest","XI. kerület","XI. kerület",3352,3352,"2040","2040"
505170,384733,384734,"7",2,"FT","",59,"F","NNNNNNN",50,0,22,0,0,0,"Felsõörsöd","utca","","","",0,0,"",0,0,"Budapest","Budapest","XI. kerület","XI. kerület",3352,3352,"2040","2040"
505171,384735,384733,"7",2,"FT","",219,"F","NNNNNNN",50,0,22,0,0,0,"Felsõörsöd","utca","","","",0,0,"",0,0,"Budapest","Budapest","XI. kerület","XI. kerület",3352,3352,"2040","2040"
505172,384736,384735,"7",2,"FT","",248,"F","NNNNNNN",50,0,22,0,0,0,"Felsõörsöd","utca","","","",0,0,"",0,0,"Budapest","Budapest","XI. kerület","XI. kerület",3352,3352,"2040","2040"
505173,384737,384736,"6",2,"FT","",192,"F","NNNNNNN",50,0,30,0,0,0,"Felsõörsöd","utca","","","",0,0,"",0,0,"Budapest","Budapest","XI. kerület","XI. kerület",3352,3352,"2040","2040"
505174,384738,384737,"6",2,"FT","",178,"F","NNNNNNN",50,0,30,0,0,0,"Felsõörsöd","utca","","","",0,0,"",0,0,"Budapest","Budapest","XI. kerület","XI. kerület",3352,3352,"2040","2040"
505175,384739,384738,"6",2,"FT","",187,"F","NNNNNNN",50,0,30,0,0,0,"Felsõörsöd","utca","","","",0,0,"",0,0,"Budapest","Budapest","XI. kerület","XI. kerület",3352,3352,"2040","2040"
516012,392631,384739,"6",2,"FT","",99,"F","NNNNNNN",50,0,30,0,0,0,"Felsõörsöd","utca","","","",0,0,"",0,0,"Budapest","Budapest","XI. kerület","XI. kerület",3352,3352,"2040","2040"
